,명사,중복횟수,총조회수,총추천수
5003,하우스,42,1408015.0,12107.0
10971,플스,29,1407366.0,16307.0
320,사전투표,24,1406414.0,28303.0
5065,무술,40,1406193.0,14563.0
5459,텍사스,35,1405684.0,12014.0
7422,장르,43,1404794.0,12792.0
7656,레드,47,1404380.0,14845.0
11176,당뇨,27,1403979.0,11210.0
10930,전력,43,1403929.0,14529.0
7392,카츠,41,1403918.0,10206.0
12381,폭증,35,1403854.0,13968.0
3124,경계,35,1403070.0,14305.0
7428,줌마,30,1402485.0,13312.0
3534,먹이,30,1402084.0,17170.0
2102,소문,32,1401493.0,12831.0
9845,제압,35,1401060.0,14364.0
6271,위장,39,1400086.0,16259.0
6144,수원,47,1399273.0,14603.0
3926,다음주,34,1398536.0,15417.0
11612,가출,32,1398520.0,14172.0
8882,롤드컵,28,1398153.0,23022.0
798,착수,50,1398009.0,25972.0
4342,필름,87,1397617.0,8591.0
748,군필,25,1396815.0,17143.0
3422,센스,26,1396715.0,25272.0
4095,스테이크,38,1396670.0,11037.0
5670,영구,30,1396615.0,14000.0
11544,비뇨기,24,1396100.0,15289.0
3505,도용,35,1395694.0,16803.0
5801,세계대전,42,1395350.0,13004.0
14513,전과자,31,1394999.0,19859.0
32,담임,27,1394381.0,17174.0
1493,반지,35,1393955.0,16485.0
17160,세탁,27,1393529.0,14669.0
288,안내,37,1393218.0,12739.0
12666,부담,45,1393119.0,14624.0
12050,빈부격차,25,1393096.0,13267.0
2408,슈퍼맨,45,1392615.0,11614.0
5412,장동민,31,1391049.0,16861.0
12851,대답,32,1390872.0,18104.0
1302,꿀잼,26,1390576.0,22898.0
14694,전문의,29,1389851.0,15150.0
3717,모집,36,1389792.0,16389.0
10320,출석,52,1389402.0,20767.0
983,엘리트,28,1389388.0,17706.0
5811,불참,37,1388025.0,22518.0
7203,등급,30,1387116.0,13204.0
8130,하나로,31,1387029.0,13307.0
6527,팬서비스,34,1386436.0,18729.0
4334,템,30,1385456.0,7409.0
13983,남자에게,29,1385068.0,17993.0
4906,컵라면,24,1383626.0,11779.0
7239,로나,31,1382044.0,14152.0
11008,동성애,30,1380225.0,15837.0
6462,소고기,33,1380223.0,12964.0
3800,아웃,38,1379593.0,13916.0
1809,오브,52,1378648.0,10760.0
8753,이웃,42,1378000.0,17097.0
6043,젓가락,25,1377665.0,12977.0
9087,선수촌,29,1377071.0,13331.0
6814,인력,39,1376607.0,13730.0
8039,자존심,28,1375571.0,11004.0
7002,고향,44,1375521.0,16918.0
4839,듀얼,36,1373606.0,15576.0
10716,업무,43,1373527.0,20911.0
6948,상처,34,1373448.0,15223.0
6873,사형수,28,1373426.0,12381.0
7901,골목,32,1371974.0,13889.0
1736,모녀,31,1371647.0,15395.0
6976,최면,31,1371497.0,16875.0
304,하태경,36,1371136.0,38272.0
839,드,64,1371104.0,13303.0
12282,덴마크,36,1371022.0,15095.0
3856,투수,56,1370571.0,14179.0
4372,양산,31,1369198.0,21066.0
13757,발명품,30,1368840.0,12495.0
8436,살때,29,1367250.0,11144.0
16964,해피,117,1366055.0,11517.0
4043,일본군,34,1365703.0,17569.0
4520,로맨스,48,1365492.0,10901.0
13252,실감,25,1364208.0,22371.0
4965,그동안,65,1363786.0,16003.0
2547,목소리,39,1363436.0,14057.0
11949,적용,44,1362756.0,21675.0
8287,테크,32,1362557.0,17857.0
5108,절단,28,1361771.0,14387.0
8535,급여,32,1361159.0,15644.0
4646,한인,38,1359683.0,14592.0
9657,글로벌,37,1359581.0,13942.0
11082,메달,28,1359543.0,16700.0
4690,계,45,1359027.0,14425.0
6751,공혁준,23,1358318.0,14226.0
10419,잡고,42,1356934.0,14763.0
2415,양성,31,1356809.0,18466.0
5926,극우,39,1356641.0,18499.0
8973,페페,35,1355629.0,20796.0
272,매수,32,1355557.0,15159.0
1905,도심,51,1355300.0,12372.0
10650,원장,32,1355154.0,23991.0
4828,노처녀,21,1353661.0,18853.0
4388,먹음,38,1353586.0,16912.0
4017,별명,34,1353469.0,16222.0
8119,야생,42,1353376.0,14031.0
204,형제,44,1352453.0,15137.0
10150,손자,33,1352339.0,16742.0
5349,부정,48,1352280.0,19414.0
9690,문화재,43,1350135.0,17386.0
2508,관광지,38,1349458.0,12015.0
5083,틀니,31,1348241.0,18940.0
1300,결심,35,1347555.0,18444.0
14470,요금,42,1346414.0,14752.0
2863,이재용,30,1346293.0,15923.0
1197,모드,43,1346049.0,11037.0
66,이마트,25,1345791.0,11070.0
7158,시네마,44,1345288.0,11594.0
5261,주사,25,1344283.0,9972.0
3008,영국인,29,1344215.0,12261.0
4312,장병,35,1343010.0,16619.0
8106,목욕,25,1341585.0,12162.0
1801,사이버,40,1340706.0,17823.0
588,보정,51,1340657.0,9666.0
4300,인테리어,38,1339976.0,8696.0
14463,국감,42,1339429.0,25493.0
13356,법정,39,1339178.0,20061.0
10192,사의,41,1339097.0,14436.0
2572,무장,41,1338956.0,14509.0
3608,노벨,34,1337823.0,14042.0
5832,새내기,19,1337342.0,11003.0
4047,교실,27,1336052.0,15560.0
4308,또또,29,1336023.0,17589.0
1742,용병,40,1335590.0,12147.0
14214,뽑기,36,1335493.0,13364.0
4379,일리,29,1335134.0,13311.0
11483,증명,30,1334731.0,19152.0
13016,크루즈,35,1334017.0,14892.0
7485,생활비,30,1333393.0,13734.0
4702,마케팅,34,1333357.0,12727.0
10489,응우옌,26,1333051.0,10042.0
8541,허벅지,22,1333004.0,8204.0
6840,찾기,36,1332997.0,12861.0
3795,후손,33,1332929.0,14325.0
12026,비트,37,1331975.0,9953.0
7689,사료,32,1331333.0,17496.0
4258,위조,33,1331285.0,17845.0
12302,하이,39,1331118.0,15325.0
1898,지기,29,1331074.0,11461.0
3111,멸치,22,1330511.0,12562.0
6471,참가자,31,1330407.0,13231.0
9273,위원,47,1329523.0,22042.0
10008,쉐프,29,1329101.0,13018.0
12854,작화,24,1328862.0,10610.0
1458,그것,28,1328075.0,19800.0
9142,압박,40,1327830.0,15623.0
6317,일당,33,1327659.0,13950.0
2724,대기,42,1327312.0,11435.0
8724,공정,36,1326247.0,20577.0
8929,단골,29,1326150.0,14599.0
2185,명예,37,1325800.0,14142.0
1732,편집자,26,1324802.0,12779.0
7615,디테일,37,1324430.0,10808.0
1512,여러분,33,1324115.0,22996.0
10500,계단,30,1323833.0,12088.0
9001,위상,34,1323786.0,17758.0
6212,투신,31,1323533.0,12994.0
11461,탐조,170,1323512.0,11975.0
5461,팔레스타인,42,1323390.0,15150.0
547,제작자,28,1323015.0,15552.0
11445,족발,25,1322930.0,12948.0
12006,약물,32,1322819.0,12322.0
2735,진국,19,1322506.0,11812.0
7933,막장,31,1322458.0,17390.0
15671,색,40,1322432.0,10377.0
6734,심해,33,1322353.0,10346.0
15526,러브,35,1321987.0,12436.0
857,천만원,29,1321678.0,11477.0
13807,엘리베이터,34,1321251.0,11727.0
15874,애인,43,1321077.0,12696.0
1618,소원,37,1320705.0,14441.0
3880,제외,40,1320445.0,20442.0
8608,아마존,29,1319980.0,10315.0
7793,예고편,34,1319777.0,16958.0
7511,공산주의,33,1319438.0,19559.0
4907,수면,28,1319185.0,8316.0
13428,창고,39,1319123.0,11406.0
545,자신감,19,1318847.0,15656.0
9318,삼전,27,1317589.0,12691.0
5720,우정,28,1317439.0,15052.0
13359,인하대,24,1317097.0,15688.0
11525,귀국,47,1316192.0,18306.0
9621,동물원,47,1315948.0,11015.0
7311,고독,44,1314963.0,14667.0
6893,음료수,24,1314958.0,12218.0
11719,괴,37,1313973.0,10521.0
10151,탐험,45,1313924.0,11242.0
11374,송치,55,1313640.0,14986.0
2891,확보,50,1313629.0,22865.0
3420,미소녀,36,1312979.0,11940.0
1500,패러디,33,1312902.0,17864.0
3516,이모,33,1312770.0,11786.0
12412,황교익,30,1312487.0,21047.0
2869,보직,25,1312192.0,13509.0
3282,나눔,38,1311773.0,13832.0
1119,누명,33,1311719.0,19168.0
6935,성병,23,1310815.0,17847.0
11304,질투,24,1310035.0,16667.0
1024,아반떼,30,1309421.0,13162.0
2871,헬기,45,1309302.0,17592.0
7415,압구정,30,1308685.0,14493.0
7016,버거킹,24,1307968.0,11086.0
5170,아트,55,1306483.0,10102.0
2349,러,45,1306225.0,10606.0
10289,제조,33,1306126.0,12716.0
8716,노화,28,1304511.0,9118.0
2152,짝사랑,38,1304178.0,11656.0
21000,세라핌,24,1303967.0,17236.0
11014,기피,26,1303840.0,16620.0
3628,지역별,32,1303251.0,10933.0
4396,상품화,19,1303131.0,21177.0
576,들통,36,1302384.0,18417.0
3763,실사판,29,1301872.0,11118.0
6743,증후군,26,1301751.0,10473.0
3684,무당,32,1301100.0,12239.0
19558,민가,28,1300592.0,10112.0
807,봉,47,1299675.0,16875.0
6725,최저,34,1299440.0,16441.0
2419,최연,31,1299365.0,10778.0
9620,수학여행,27,1298661.0,10927.0
10656,캄보디아,33,1298310.0,16406.0
8223,오류,36,1298076.0,18011.0
4338,영화계,27,1296325.0,18524.0
9440,팬미팅,30,1296220.0,11184.0
13818,빔,28,1295783.0,13567.0
5376,프레임,30,1295615.0,30239.0
4985,세력,39,1295527.0,25688.0
13525,미스터,34,1295182.0,11226.0
7228,복어,28,1294759.0,21389.0
8411,민주주의,36,1294511.0,23326.0
5921,뮤비,30,1293890.0,14646.0
3618,스폰지밥,34,1293675.0,13577.0
2810,가오,29,1293110.0,13867.0
8317,서열,32,1292533.0,11113.0
9586,닥터,45,1292472.0,17924.0
13444,소방,45,1291834.0,13394.0
2294,중세시대,29,1291648.0,11545.0
4935,부심,27,1291004.0,12893.0
6539,완,90,1289867.0,10644.0
6823,허세,28,1289771.0,15226.0
11054,강릉,50,1289112.0,12352.0
8625,예비신부,24,1288125.0,16186.0
7940,발기,18,1287711.0,9421.0
4376,단지,39,1286498.0,9676.0
5899,감탄,33,1286227.0,12783.0
597,피아,34,1284380.0,14833.0
15174,유나,24,1284339.0,10298.0
8355,전북,37,1284212.0,30112.0
1087,차기,41,1282545.0,15550.0
3048,조기,36,1282340.0,12679.0
6609,증상,26,1280961.0,12143.0
4510,수영복,25,1280783.0,9425.0
5377,이정재,31,1280596.0,13054.0
1227,독,40,1280402.0,13477.0
17381,유쾌,21,1280229.0,15455.0
9336,실형,37,1279347.0,15419.0
2555,훼손,42,1278874.0,18351.0
7171,루리웹,24,1278381.0,22268.0
7574,짝,27,1278069.0,17116.0
19321,자퇴,27,1278064.0,9990.0
6454,코리안,30,1276513.0,13398.0
10965,배치,43,1276443.0,16333.0
5317,정성,52,1276147.0,15613.0
1929,출생,37,1275696.0,18030.0
4108,항공,45,1275190.0,9416.0
13011,희생,40,1274952.0,15686.0
1861,홍,38,1274766.0,18015.0
9104,나이키,27,1274575.0,10756.0
11784,디저트,44,1274252.0,10249.0
4904,지수,35,1273614.0,13975.0
9138,왕자,33,1272926.0,14280.0
5512,에어팟,23,1272096.0,14369.0
6072,우산,34,1270944.0,16068.0
4938,지상,33,1270681.0,14840.0
1178,월간,59,1270473.0,16503.0
10798,유튜버들,25,1270453.0,14308.0
6741,언제,45,1269798.0,15332.0
6968,열애설,26,1269686.0,7955.0
1317,모니터,31,1269120.0,10714.0
4126,가을,85,1269104.0,9626.0
6104,피시방,20,1268920.0,12405.0
2812,조립,46,1268479.0,9978.0
6265,다문화,29,1267543.0,15572.0
7762,오리,36,1267123.0,15462.0
10807,할당,26,1266817.0,31296.0
13856,취임식,33,1266665.0,23074.0
4218,인스타그램,23,1266433.0,11498.0
8889,추미애,38,1266407.0,30618.0
13717,녀충,15,1265568.0,18201.0
9996,심사,37,1265417.0,18742.0
21526,흑자,26,1265114.0,15710.0
1848,전사,33,1264979.0,12765.0
4230,결승,36,1264296.0,21666.0
3457,도망,29,1263930.0,16115.0
620,에디,39,1263706.0,8978.0
4682,복판,42,1263665.0,10637.0
2129,뭐노,30,1263628.0,14432.0
5120,농담,26,1263105.0,15364.0
3855,지명,36,1262293.0,15253.0
8893,원정,46,1262228.0,10790.0
5803,문서,38,1261730.0,15371.0
560,몽,28,1260187.0,22846.0
10512,근처,35,1260026.0,13954.0
13874,일본사람,28,1260016.0,7030.0
6580,공동,38,1259774.0,17147.0
10880,전시,53,1259459.0,13362.0
2789,구단,52,1258934.0,13296.0
1731,좆소,21,1258386.0,12229.0
6388,주기,35,1257906.0,23179.0
9734,첫사랑,34,1257879.0,11371.0
4251,밭,32,1257575.0,15909.0
1990,경주,51,1257307.0,12083.0
1506,칩,37,1256825.0,13090.0
13608,의협,59,1256497.0,20906.0
11172,짱,33,1255554.0,16927.0
1894,칸,43,1255505.0,11752.0
5934,시상식,35,1255282.0,12344.0
5718,태양,40,1255279.0,12817.0
18131,김동연,30,1254990.0,32006.0
12998,생방송,25,1254989.0,11980.0
13787,임진왜란,35,1254363.0,13681.0
15793,서해,54,1253691.0,29197.0
6748,메이커,30,1253285.0,16202.0
1723,진격,24,1252585.0,11340.0
11190,상륙,31,1252503.0,11575.0
12441,폴드,35,1252456.0,10336.0
10754,기밀,39,1252433.0,14097.0
8718,숲,45,1252181.0,11456.0
9193,유죄,43,1251215.0,19840.0
6222,난입,33,1250256.0,14876.0
5516,권총,37,1249899.0,11020.0
8081,변명,32,1249712.0,17811.0
663,스킬,28,1249651.0,12846.0
14489,초비상,31,1249559.0,12686.0
15533,똥줄,5,1248721.0,5385.0
3254,얼음,37,1248692.0,11228.0
5366,항공사,33,1248381.0,9082.0
2687,성비,28,1248291.0,16963.0
4002,속출,34,1247443.0,13194.0
8894,신사,44,1247059.0,15793.0
2720,다이소,33,1246626.0,11369.0
10328,마이클,39,1246570.0,14079.0
7691,검정,28,1246038.0,15685.0
14541,둘째,26,1245551.0,4007.0
7364,분양,39,1245363.0,11634.0
1405,만약,32,1245174.0,13823.0
13004,포경수술,22,1245156.0,11791.0
6024,우파,33,1243854.0,21505.0
2410,크보,41,1243222.0,14900.0
4992,지각,30,1242971.0,12842.0
1279,시비,36,1242883.0,13835.0
9906,출입,33,1242612.0,15215.0
3936,연인,34,1242441.0,11099.0
1483,양키,31,1242405.0,12372.0
1041,구멍,33,1241555.0,12327.0
8264,설탕,29,1240938.0,10008.0
5780,트리,39,1240680.0,11585.0
12339,완결,38,1240236.0,10501.0
3468,봉쇄,38,1239653.0,12465.0
12346,인분,29,1237972.0,12059.0
5889,띠,26,1237676.0,13719.0
681,보스,46,1237640.0,11011.0
5868,미필,24,1237546.0,14663.0
4648,보추,24,1236950.0,11659.0
3037,마리오,39,1236454.0,10320.0
7251,결론,41,1234521.0,16532.0
9022,현피,27,1234479.0,13067.0
6622,예견,44,1234218.0,19311.0
1638,양,35,1233883.0,13893.0
430,제기,42,1233304.0,24046.0
922,지사,34,1233089.0,27681.0
3438,주의자,27,1233044.0,16136.0
11903,구조대,52,1232254.0,11534.0
4393,일자리,30,1232079.0,14891.0
4280,투척,53,1230855.0,12896.0
15489,액,35,1230604.0,10501.0
14929,냉면,28,1229442.0,11785.0
3145,바오,31,1228970.0,11741.0
765,정준하,27,1228266.0,11790.0
8653,프랑스인,29,1228091.0,11142.0
14445,발암,24,1227234.0,16795.0
11417,길이,24,1226805.0,9250.0
7711,노동,37,1225814.0,17541.0
12029,경기장,41,1225626.0,15539.0
15923,디카프리오,22,1225553.0,12398.0
5234,바퀴벌레,36,1225007.0,10941.0
8970,소수,24,1224011.0,20218.0
10023,제왕,34,1223859.0,16825.0
8595,영부인,22,1222855.0,29155.0
17288,이효리,28,1222578.0,10852.0
11663,종자,25,1222518.0,20088.0
6247,각종,32,1221958.0,13573.0
2383,공중,35,1221885.0,10737.0
9395,이하,32,1221883.0,10434.0
29787,의주,44,1221792.0,19511.0
9767,본토,27,1221702.0,12059.0
6628,탑승,54,1221177.0,10934.0
2885,페라리,35,1220976.0,9748.0
4893,킬러,36,1220717.0,15250.0
16583,에이즈,23,1220423.0,14305.0
16343,충주,32,1220404.0,14524.0
7399,불꽃,50,1220268.0,11839.0
459,빅,46,1220047.0,11896.0
16917,지드래곤,24,1219967.0,12208.0
7596,공화국,36,1219924.0,20442.0
3711,인맥,24,1219602.0,14163.0
2743,대세,26,1218744.0,15413.0
20043,헤비급,38,1218129.0,11398.0
4981,카리나,22,1215515.0,8586.0
9152,포로,31,1215500.0,12297.0
13798,초창,26,1214712.0,10541.0
27476,금투세,51,1214403.0,21449.0
13070,노쇼,31,1213801.0,14136.0
8941,완벽,24,1213673.0,17232.0
2280,패기,23,1213465.0,19011.0
9738,브라,23,1213422.0,6953.0
2607,교,40,1212674.0,14283.0
2623,발급,34,1211224.0,25299.0
14704,우승자,24,1211215.0,9263.0
1570,평론가,35,1211197.0,13713.0
15048,시급,25,1210669.0,12896.0
6525,티켓,49,1210401.0,10272.0
1211,구성,38,1209862.0,12966.0
16956,보디빌더,29,1209252.0,10222.0
1415,냥,31,1208963.0,14785.0
1554,도끼,27,1208848.0,12551.0
7722,개선,42,1208130.0,16072.0
2288,첩,28,1207892.0,15462.0
2143,보살,31,1207411.0,12298.0
9137,살인자,24,1207309.0,19775.0
7276,미혼,26,1206296.0,16788.0
5511,범고래,25,1206199.0,12041.0
20323,경매,29,1206166.0,9733.0
12411,피살,35,1205909.0,25598.0
6076,반장,44,1205772.0,13698.0
6321,신기록,26,1205551.0,10177.0
13975,연휴,55,1205149.0,8972.0
9135,샌드위치,27,1204103.0,11693.0
683,관중,36,1204076.0,13198.0
3408,판매량,30,1203985.0,9009.0
4069,폭하,23,1201923.0,15637.0
14656,무대,35,1201146.0,14793.0
1578,밴드,49,1199398.0,8806.0
1353,룰,27,1198813.0,17238.0
6768,페스,43,1198405.0,15777.0
9162,회사원,23,1197784.0,13401.0
5878,긴장,36,1197756.0,12489.0
4026,콜,36,1197386.0,13486.0
14377,정원,53,1197130.0,15260.0
1120,방지법,31,1196528.0,33164.0
6667,할인,33,1195267.0,13392.0
2298,더치페이,24,1194978.0,18631.0
16909,권성동,57,1194852.0,28893.0
3342,숙,29,1194757.0,34995.0
27018,포티,25,1194404.0,17030.0
9875,맵,33,1194261.0,10508.0
7950,러닝,35,1193737.0,10235.0
14629,다행,26,1193166.0,17913.0
552,콘,47,1193111.0,18261.0
6433,일찍,29,1192971.0,13701.0
3135,전망,41,1191489.0,11194.0
5527,꽤,28,1191197.0,8587.0
18333,피습,27,1190731.0,18518.0
1321,마법소녀,85,1190687.0,11365.0
10466,아이템,31,1190009.0,11164.0
26231,해리스,45,1189947.0,10871.0
6784,소금,33,1189755.0,10704.0
11832,운영자,25,1188888.0,16840.0
14401,평점,34,1188867.0,12288.0
15746,명령,38,1188585.0,19881.0
9685,소재,28,1188411.0,13514.0
3651,쌍욕,31,1187892.0,15870.0
18850,히키,28,1187868.0,17037.0
9044,놀이터,31,1186679.0,12943.0
4548,도핑,28,1186373.0,13421.0
16157,파스타,36,1186301.0,8050.0
2044,자금,40,1186030.0,14970.0
1258,한전,32,1185814.0,14461.0
20662,축의금,30,1185745.0,8749.0
2494,노량진,26,1185739.0,13664.0
10759,달리기,33,1185713.0,7733.0
1012,증,36,1185488.0,9505.0
10130,나락간,26,1185187.0,10303.0
14561,추성훈,30,1185155.0,11238.0
7755,화남,25,1184079.0,13904.0
14112,고무신,26,1183911.0,14208.0
17836,소환,59,1183249.0,17484.0
12377,신생아,35,1182746.0,12119.0
1600,짬뽕,23,1182387.0,9464.0
2837,안정환,33,1182026.0,14258.0
7525,맞이,39,1181268.0,15050.0
15808,북미,36,1180475.0,11095.0
16926,절대로,18,1180167.0,14167.0
5220,창문,30,1179993.0,8798.0
3826,맨유,39,1179675.0,17005.0
7472,창작,62,1178819.0,10728.0
2147,시킴,23,1178775.0,21846.0
8167,고든,25,1178477.0,12087.0
4616,공시생,21,1178460.0,11944.0
4633,불안,36,1177819.0,10874.0
1840,가야,30,1176679.0,10735.0
27841,신림동,27,1176348.0,14874.0
71,한자,28,1176082.0,11158.0
286,화성,44,1175784.0,10652.0
763,어깨,21,1175445.0,11020.0
11067,돌려차기,29,1175390.0,11740.0
11518,외신,28,1175316.0,24819.0
5543,휴게소,26,1175046.0,9472.0
7289,형량,23,1174983.0,15864.0
7975,시댁,33,1174668.0,10985.0
6157,스터디,23,1174631.0,12514.0
2100,필드,46,1172564.0,8872.0
6550,유언,26,1172335.0,11607.0
4823,기후,37,1171131.0,10407.0
8168,램지,25,1171051.0,12097.0
2488,길가,24,1170752.0,14443.0
4452,바둑,28,1170524.0,10128.0
5541,임영웅,34,1170195.0,11545.0
12414,천안,36,1169519.0,10679.0
12901,대원,35,1168838.0,12805.0
12289,발음,22,1168343.0,11542.0
1969,소동,38,1167853.0,14329.0
21200,노산,29,1167609.0,20988.0
4560,방송국,30,1166975.0,16784.0
4928,항,42,1166909.0,17459.0
7494,쩌,21,1166808.0,13484.0
5257,집주인,31,1166508.0,10605.0
6830,섭외,24,1166102.0,12488.0
2012,이면,29,1165942.0,11238.0
2009,내전,28,1165209.0,13394.0
1274,린다,33,1164996.0,15638.0
2145,번호판,34,1163773.0,13505.0
6278,투약,30,1162890.0,10384.0
12943,신분,27,1162104.0,12296.0
12305,레슬링,37,1161229.0,9757.0
7949,집행유예,36,1161180.0,17787.0
11100,연장,37,1160997.0,13204.0
9517,중이,22,1160890.0,11191.0
12397,피하,26,1160758.0,10511.0
6849,강원랜드,21,1160404.0,10214.0
11616,사옥,30,1159909.0,8068.0
2057,오싹,32,1159521.0,7566.0
3514,공천,52,1158491.0,26273.0
4802,세뇌,23,1158478.0,20233.0
4611,모자,35,1158207.0,10162.0
11410,명예훼손,36,1157453.0,19817.0
3394,매물,27,1157417.0,8354.0
198,캡쳐,37,1157069.0,14700.0
6959,아포칼립스,78,1156916.0,11029.0
2589,야겜,21,1156625.0,10769.0
6681,자동,31,1156313.0,10384.0
24483,양양,26,1154707.0,5857.0
570,반일,25,1154463.0,22919.0
2800,영향력,27,1154430.0,19640.0
6193,레이,58,1154345.0,8628.0
16322,카푸,21,1153512.0,11316.0
7388,히키코모리,24,1153389.0,9890.0
3779,명대사,26,1153209.0,8769.0
6162,의도,36,1152704.0,16817.0
4722,거뭐,18,1152617.0,18707.0
20403,줄줄이,33,1152414.0,14458.0
5806,뿐,33,1151944.0,13697.0
16756,김새론,21,1151705.0,14050.0
3530,싸이코패스,19,1151363.0,16058.0
3647,폐쇄,35,1150936.0,14720.0
5327,중동,33,1150729.0,15217.0
9722,샤넬,33,1150574.0,11911.0
2002,흉,30,1150118.0,14436.0
14074,제작사,27,1149986.0,9503.0
7905,동화,35,1149984.0,11960.0
13483,피임,15,1149507.0,12275.0
2778,빨갱이,36,1149377.0,26961.0
5174,화보,29,1149333.0,9012.0
404,지연,32,1148919.0,10703.0
17861,탈북민,25,1148766.0,16562.0
10710,젤다,42,1148654.0,12116.0
11476,일찐,20,1148573.0,11169.0
13943,화물,41,1148551.0,24123.0
12504,성향,22,1148211.0,13279.0
7463,귀화,25,1148203.0,14031.0
8268,이중성,22,1147486.0,28606.0
11429,전혀,32,1147157.0,17298.0
10294,항문,25,1147092.0,13258.0
7682,회피,30,1146932.0,11408.0
6698,비빔밥,24,1146701.0,9831.0
8414,상인,34,1146224.0,17959.0
3576,레,46,1146021.0,10343.0
2563,그래픽카드,22,1145786.0,10288.0
1629,폴,40,1145561.0,9266.0
6463,기생충,23,1145361.0,16957.0
1278,차로,36,1145239.0,13436.0
1530,셋,30,1144611.0,14800.0
5282,데리,39,1144540.0,12556.0
12277,출국,36,1144122.0,16675.0
4135,온도,25,1144098.0,15025.0
11548,우동,32,1144022.0,10953.0
9146,햄스터,25,1142252.0,15302.0
10,로켓,32,1142042.0,10869.0
1355,계좌,27,1141604.0,11572.0
